"統一編號","公司名稱","公司地址","資本總額","實收資本額","在境內營運資金","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"20514787","中美嘉吉股份有限公司","臺北市大安區信義路3段149號7樓","140000000","140000000"," ","0600222","臺北市大安區和安里信義路３段１４９號７樓","087000,,,","26-MAR-26","","","","WI,嘉乾爽,純飼養淨養殖,CLEAN FARMING CLEAN FEEDING,","2024-11-27"
"20526101","中國農業科技股份有限公司","臺北市信義區東興路49號11樓","496000000","327179310"," ","0491123","臺北市信義區新仁里東興路４９號１１樓","681112,,,","26-MAR-26","","","","",""
"20563007","李長榮實業股份有限公司","臺北市松山區八德路4段83號7樓","310000000","280000000"," ","0480620","臺北市松山區八德路４段８３號７樓","249999,241312,281099,","26-MAR-26","","","","",""
"20683002","台灣雀巢股份有限公司","臺北市內湖區瑞光路399號8樓及8樓之1","100000000","100000000"," ","0450606","臺北市內湖區港墘里瑞光路３９９號８樓及８樓之１","454700,454999,469922,","26-MAR-26","","","","",""
"20766740","貞翔工程股份有限公司","臺北市信義區莊敬路423巷7弄1號1樓","26000000","26000000"," ","0661007","臺北市信義區莊敬路４２３巷７弄１號１樓","433111,433112,434015,433199","26-MAR-26","","","","",""
"20770527","華建實業股份有限公司","臺北市大安區延吉街234號1樓","6200000","6200000"," ","0661115","臺北市大安區光信里延吉街２３４號１樓","434011,,,","26-MAR-26","","","","",""
"20788097","中曼貿易股份有限公司","臺北市大安區信義路4段296號12樓之3","10000000","10000000"," ","0670605","臺北市大安區信義路４段２９６號１２樓之３","454999,453112,,","26-MAR-26","","","","GLOBE,","2024-11-27"
"20789048","永柏企業股份有限公司","臺北市大安區仁愛路4段122巷61號5樓之2","55000000","55000000"," ","0670615","臺北市大安區仁愛路４段１２２巷６１號５樓之２","233200,233300,,","26-MAR-26","","","","",""
"20796701","大綜企業有限公司","臺北市信義區光復南路505號12樓之4","5000000"," "," ","0670819","臺北市信義區中興里光復南路５０５號１２樓之４","469199,382111,382200,","26-MAR-26","","","","",""
"20810719","花農實業有限公司","臺北市中山區吉林路22巷25號7樓","5000000"," "," ","0680117","臺北市中山區興亞里吉林路２２巷２５號７樓","013012,454399,,","26-MAR-26","","","","",""
"20828324","傑怡實業有限公司","臺北市大安區忠孝東路4段235號8樓","10000000"," "," ","0680716","臺北市大安區車層里忠孝東路４段２３５號８樓","465311,,,","26-MAR-26","","","","CHE,CHE CO,","2024-11-27"
"20832185","柯力企業股份有限公司","臺北市大安區敦化南路2段56號2樓之4","190000000","190000000"," ","0680809","臺北市大安區龍雲里敦化南路２段５６號２樓之４","259999,,,","26-MAR-26","","","","",""
"20832967","南海興業股份有限公司","臺北市大安區基隆路2段110號12樓","11000000","11000000"," ","0680910","臺北市大安區臨江里基隆路２段１１０號１２樓","820300,160213,160212,581900","26-MAR-26","","","","",""
"20851936","正年清潔有限公司","臺北市松山區光復南路66巷43號1樓","20000000"," "," ","0690415","臺北市松山區光復南路６６巷４３號１樓","452000,812100,731011,","26-MAR-26","","","","",""
"20854119","秀才食品股份有限公司","臺北市中山區敬業一路128巷11號5樓","22500000","22500000"," ","0690414","臺北市中山區成功里敬業一路１２８巷１１號５樓","454999,,,","26-MAR-26","","","","",""
"20854461","九博企業股份有限公司","臺北市南港區三重路19之3號9樓之3","16000000","16000000"," ","0690509","臺北市南港區三重里三重路１９－３號９樓之３","453999,454999,454612,456999","26-MAR-26","","","","",""
"20869838","李城企業股份有限公司","臺北市松山區八德路4段83號7樓","150000000","150000000"," ","0691016","臺北市松山區八德路４段８３號７樓","464999,462099,702099,281099","26-MAR-26","","","","",""
"20895940","宇謙實業有限公司","臺北市信義區永吉路168號3樓","72000000"," "," ","0700803","臺北市信義區永吉路１６８號３樓","461515,,,","26-MAR-26","","","","",""
"20904856","橋登企業股份有限公司","臺北市大安區信義路4段1號8樓之5","51000000","51000000"," ","0701110","臺北市大安區信義路４段１號８樓之５","483111,455999,457199,115999","26-MAR-26","","","","JORDON,FOX FRIEND F,FOX FRIEND,狐友,DSKT,JC,HYTRATEX,橋登,JOR DON,","2024-11-27"
"20906783","遠東藍藻工業股份有限公司","臺北市南港區園區街3號13樓","70000000","5000000"," ","0701124","臺北市南港區三重里園區街３號１３樓","453999,089999,454999,","26-MAR-26","","","","靈藻精,藻纖淨,SUN GREEN,MOS,關速能捷,司巴奴娜,速能捷,SOLAGENE,綠纖淨,SPARUNA,干速能捷,司巴奴那,唐速能捷,摩飼,","2024-11-27"
"20934887","力象股份有限公司","臺北市南港區三重路19之3號9樓之3","18000000","18000000"," ","0710812","臺北市南港區三重里三重路１９－３號９樓之３","085099,455999,454612,453112","26-MAR-26","","","","歐納丘自然,SUPER ELEPHANT,力象,HEALMEY,ONATURAL,NAP LET S TAKE A NAP,早晨榮耀,NBP BRAND SUPER ELLPHANT,歐納丘自然有機,歐納丘,NBP,NBP BRAND,O'NATURAL LIVING,","2024-11-27"
"20941395","和長企業有限公司","臺北市大安區忠孝東路4段312號10樓之4","5000000"," "," ","0711018","臺北市大安區忠孝東路４段３１２號１０樓之４","451099,454921,032211,","26-MAR-26","","","","OCEAN PROPAYE,","2024-11-27"
"20971849","御相企業有限公司","臺北市內湖區行愛路78巷28號3樓之5","29000000"," "," ","0720503","臺北市內湖區湖元里行愛路７８巷２８號３樓之５","089714,452000,454913,","26-MAR-26","","","","BELLS FLOWER BRAND,初壹菓,花鐘牌,椰康,YACO,","2024-11-27"
"20988623","台灣瓦克國際股份有限公司","臺北市大安區信義路4段26號7樓之1","6000000","6000000"," ","0720808","臺北市大安區住安里信義路４段２６號７樓之１","454112,,,","26-MAR-26","","","","ALL FRESH INTERNATIONAL COMPANY,CVE,好康立克,WALKER,AGRI ORGANICA,","2024-11-27"
"20992794","吉美實業有限公司","臺北市松山區光復南路66巷43號1樓","3500000"," "," ","0720909","臺北市松山區光復南路６６巷４３號１樓","781099,620299,731011,452000","26-MAR-26","","","","",""
"21205606","煒盛環科股份有限公司","臺北市內湖區基湖路1號5樓","450000000","358074130"," ","0730111","臺北市內湖區西湖里基湖路１號５樓","370000,422012,812100,381114","26-MAR-26","","","","",""
"21212297","亙晟股份有限公司","臺北市內湖區大湖山莊街141號","20000000","20000000"," ","0730322","臺北市內湖區大湖里大湖山莊街１４１號","454513,454916,454999,","26-MAR-26","","","","",""
"21231631","燕子實業有限公司","臺北市大安區忠孝東路4段289號5樓之1","5000000"," "," ","0701211","臺北市大安區華聲里忠孝東路４段２８９號５樓之１","457299,475299,458299,462099","26-MAR-26","","","","",""
"21251214","統健實業股份有限公司","臺北市信義區忠孝東路4段560號7樓","120000000","120000000"," ","0740328","臺北市信義區興隆里忠孝東路４段５６０號７樓","472933,471999,472999,","26-MAR-26","","","","唐百能,UPN,聖德科斯,SANTA CRUZ,PECNATURAL,統健,固百能,綠色未來,GREEN FUTURE,","2024-11-27"
"21259665","世華企業股份有限公司","臺北市松山區光復北路135號6樓","180000000","180000000"," ","0740731","臺北市松山區光復北路１３５號６樓","452000,464211,,","26-MAR-26","","","","TUNNEL,MANICAM,大山背,蔓妮,","2024-11-27"
"22002761","欣益開發股份有限公司","臺北市內湖區大湖街131巷2弄2號1樓","52500000","52500000"," ","0750718","臺北市內湖區大湖街１３１巷２弄２號１樓","681111,681112,,","26-MAR-26","","","","",""
"22008982","躍騏興業股份有限公司","臺北市信義區松山路132號9樓","600000000","456381410"," ","0750118","臺北市信義區松山路１３２號９樓","465311,484311,465314,484314","26-MAR-26","","","","","2024-11-27"
"22015695","根基旺綠化園藝股份有限公司","臺北市大同區承德路1段77巷27號3樓","5000000","5000000"," ","0750206","臺北市大同區建泰里承德路１段７７巷２７號３樓","454113,453213,485113,462011","26-MAR-26","","","","根基旺,","2024-11-27"
"22016131","新悅實業有限公司","臺北市文山區景興路23巷6弄9號1樓","12000000"," "," ","0750207","臺北市文山區景興路２３巷６弄９號１樓","452000,731011,,","26-MAR-26","","","","",""
"22021850","七盟電子工業股份有限公司","臺北市士林區通河東街1段167巷35號2樓","300000000","220000000"," ","0750303","臺北市士林區福中里通河東街１段１６７巷３５號２樓","289011,284299,,","26-MAR-26","","","","SEVENTEAM,七盟,","2024-11-27"
"22028185","金益成國際股份有限公司","臺北市文山區羅斯福路5段255號2樓","20000000","20000000"," ","0741216","臺北市文山區萬祥里羅斯福路５段２５５號２樓","011999,032213,453311,451099","26-MAR-26","","","","",""
"22034193","鴿子服飾開發有限公司","臺北市士林區承德路4段237號2樓","30000000"," "," ","0750407","臺北市士林區義信里承德路４段２３７號２樓","455199,473199,456612,455211","26-MAR-26","","","","鴿子,HATO GROUP,MISSHATO COUTURE!,HATO,HER & HIM,HATO-GROUP,HER HIM HATO GROUP,姊弟,鴿士,鴿子小姐,MISS HATO,","2024-11-27"
"22038297","信德股份有限公司","臺北市中山區松江路301號2樓之4","24000000","24000000"," ","0750417","臺北市中山區松江路３０１號２樓之４","454918,089199,083014,454999","26-MAR-26","","","","DFC,帕蕾蒙,漢妮,珊德,路易士,史蜜士,康陽,LUIS,SMITH,SHINTOKU,瑞法,信德,瑞崎,賓樂,","2024-11-27"
"22044474","裕民企業有限公司","臺北市文山區興隆路3段243號2樓","4000000"," "," ","0750430","臺北市文山區興隆路３段２４３號２樓","454111,472113,472111,082099","26-MAR-26","","","","鴻雲,裕民,","2024-11-27"
"22138916","中揚能源股份有限公司","臺北市中山區建國北路2段151巷14號1樓","40000000","20500000"," ","0750527","臺北市中山區江寧里建國北路２段１５１巷１４號１樓","233200,233300,321999,234099","26-MAR-26","","","","",""
"22151023","龍門實業有限公司","臺北市松山區八德路3段225號11樓之4","5000000"," "," ","0750524","臺北市松山區復勢里八德路３段２２５號１１樓之４","454921,457114,475114,032213","26-MAR-26","","","","",""
"22164266","吟桂股份有限公司","臺北市大安區仁愛路4段339號15樓","70000000","70000000"," ","0750628","臺北市大安區車層里仁愛路４段３３９號１５樓","561111,472914,,","26-MAR-26","","","","",""
"22171787","頂嘉興業股份有限公司","臺北市松山區光復南路13巷5號1樓","12000000","12000000"," ","0750717","臺北市松山區光復南路１３巷５號１樓","452000,464211,,","26-MAR-26","","","","",""
"22174644","艾克萊國際有限公司","臺北市內湖區民權東路6段23號3樓之3","1000000"," "," ","0750724","臺北市內湖區湖元里民權東路６段２３號３樓之３","455999,434011,454611,454612","26-MAR-26","","","","",""
"22179649","盛記食品廠有限公司","臺北市文山區辛亥路6段13號","184500000"," "," ","0750807","臺北市文山區辛亥路６段１３號","089111,089199,089611,451099","26-MAR-26","","","","SHENG KEE,盛記,周記,盛記食品,","2024-11-27"
"22183101","泓榮企業有限公司","臺北市信義區嘉興街303號1樓","15000000"," "," ","0750818","臺北市信義區嘉興街３０３號","481014,681112,,","26-MAR-26","","","","",""
"22202043","大陸水工股份有限公司","臺北市大同區承德路2段137號12樓之4","60000000","60000000"," ","0750605","臺北市大同區雙連里承德路２段１３７號１２樓之４","439099,433212,434011,","26-MAR-26","","","","",""
"22284369","恆有營造股份有限公司","臺北市內湖區民權東路6段180巷6號5樓之16","30000000","30000000"," ","0751014","臺北市內湖區寶湖里民權東路６段１８０巷６號５樓之１６","429099,410099,451099,","26-MAR-26","","","","",""
"22301992","匯強興業股份有限公司","臺北市信義區松德路159號10樓之1","10000000","10000000"," ","0751120","臺北市信義區安康里松德路１５９號１０樓之１","464211,464918,,","26-MAR-26","","","","",""
"22303957","王鼎營造股份有限公司","臺北市信義區中坡南路215巷1號1樓","50000000","50000000"," ","0751122","臺北市信義區中行里中坡南路２１５巷１號","429099,711112,,","26-MAR-26","","","","","2024-11-27"
"22323089","漢東股份有限公司","臺北市松山區八德路3段158巷72號1樓","5000000","5000000"," ","0751018","臺北市松山區復源里八德路３段１５８巷７２號","456211,461517,457199,","26-MAR-26","","","","",""
"22328970","康國行銷股份有限公司","臺北市大安區大安路1段249號5樓","35000000","35000000"," ","0751106","臺北市大安區德安里大安路１段２４９號５樓","454999,530100,454700,529099","26-MAR-26","","","","",""
"22329154","安技實業股份有限公司","臺北市大安區敦化南路2段57號10樓之3","15000000","15000000"," ","0751106","臺北市大安區義安里敦化南路２段５７號１０樓之３","464211,472999,,","26-MAR-26","","","","",""
"22336893","立磊企業有限公司","臺北市信義區基隆路2段149之49號8樓之7","5000000"," "," ","0751122","臺北市信義區基隆路２段１４９－４９號８樓之７","461915,,,","26-MAR-26","","","","",""
"22340658","友俊國際股份有限公司","臺北市內湖區瑞光路258巷56號4樓之1","100000000","100000000"," ","0751210","臺北市內湖區港墘里瑞光路２５８巷５６號４樓之１","269999,293999,464299,462012","26-MAR-26","","","","兩甕春此心安處是原香,DOUBLE SPRING,百色壯麗,","2024-11-27"
"22345387","祥美食品股份有限公司","臺北市大安區信義路2段88號5樓","450000000","341040000"," ","0751222","臺北市大安區光明里信義路２段８８號５樓","454999,472999,,","26-MAR-26","","","","",""
"22347462","富浯企業有限公司","臺北市信義區基隆路1段186號3樓之7","10000000"," "," ","0751227","臺北市信義區新仁里基隆路１段１８６號３樓之７","451099,453212,454611,","26-MAR-26","","","","",""
"22351303","鈺統食品股份有限公司","臺北市中山區龍江路328巷6號4樓","77000000","77000000"," ","0760112","臺北市中山區龍江路３２８巷６號４樓","086212,089699,089199,451099","26-MAR-26","","","","SUNGIFT,佳寶媽媽,歐樂比,INTER CITY,有機生活,更年更亮,媽咪,GOLDEN CROPS CORPORATION,NEW SUN DRIED,三麩,哺食小鋪,內城,維康纖,GOLDENCROPS CORPORATION,JABA,MAMMA,嫑好吃,更年更靚,明日蛋白,三機契機生機有機,BIO LIFE,未來的餐桌,三機穀脆霸,UNISATVIA,開樂比,十福,SUN'S GIFT,鈺統,明日餐桌,SUN SGIFT,佳寶,倍維他,MULTIBLOSSOM,媽媽,OTABEE,BIO.LIFE,杏茯養薏,佳穎,禾統家族,苦蕎寶,KAILEBI,GOLDEN CROPS,MEOAT,MAMMY,三機,","2024-11-27"
"22360823","萬成航空科技股份有限公司","臺北市中山區中山北路2段129號5樓之3","250000000","250000000"," ","0760210","臺北市中山區聚葉里中山北路２段１２９號５樓之３","812100,782000,712100,277999","26-MAR-26","","","","WANSON,萬成,WAN CHENG,","2024-11-27"
"22362553","大華建築經理股份有限公司","臺北市中正區羅斯福路1段25號6樓","50000000","5000000"," ","0940209","臺北市中山區朱園里建國北路１段１５６號３樓","681111,681112,524100,702099","26-MAR-26","","","","",""
"22363912","台永興業有限公司","臺北市中山區林森北路413號9樓之25","8000000"," "," ","0760220","臺北市中山區林森北路４１３號９樓之２５","451099,681114,453211,453212","26-MAR-26","","","","",""
"22368753","頂呱呱國際股份有限公司","臺北市大安區仁愛路4段337號15樓","20000000","20000000"," ","0760304","臺北市大安區車層里仁愛路４段３３７號１５樓","081211,561114,702099,472999","26-MAR-26","","","","TKK RICE WRAP,MR TKK,呱呱包,UNCLES,頂呱呱,TKK FRIED CHICKEN SINCE,頂呱呱炸雞店,TKK T KUA KUA FRIED CHICKEN,魷魚大叔,TT KKUA KKUA FRIED CHICKEN,","2024-11-27"
"22421075","旺旺食品股份有限公司","臺北市大同區西寧北路72號5樓","151800000","151800000"," ","0760317","臺北市大同區永樂里西寧北路７２號５樓","453112,454999,,","26-MAR-26","","","","",""
"22425683","日正食品工業股份有限公司","臺北市文山區萬芳路21號1樓","300000000","147000000"," ","0760316","臺北市文山區萬美里萬芳路２１號１樓","472912,451099,472920,086211","26-MAR-26","","","","鑫旺萊,皇膳,劉師傅,白御,金鳳梨,SUN RIGHT,日正,GREEN FARM,健康廣場,金之贊,公主粉絲,GRASS FARM,哇哇輕粉絲,青的農場,新好男人,日正精緻口感彈牙滑順,南北坊,寶島日正,金之味,綠晶粉絲,福臨,絲絲入口,WAWA,豐之穀,青　農場,","2024-11-27"
"22435802","罡鼎有限公司","臺北市大安區復興南路1段293號3樓之1","36000000"," "," ","0760409","臺北市大安區仁慈里復興南路１段２９３號３樓之１","474199,712999,454700,","26-MAR-26","","","","TSL,罡鼎,","2024-11-27"
"22454883","恩旺貿易有限公司","臺北市大安區忠孝東路4段148號7樓","30000000"," "," ","0760516","臺北市大安區建倫里忠孝東路四段１４８號７樓","454999,472999,454611,","26-MAR-26","","","","旭旺,鍋味,","2024-11-27"
"22456904","理安航空貨運承攬股份有限公司","臺北市松山區光復北路11巷46號5樓","5000000","5000000"," ","0760522","臺北市松山區吉祥里光復北路１１巷４６號５樓","523300,,,","26-MAR-26","","","","",""
"22463525","威武企業有限公司","臺北市士林區延平北路8段2巷61弄10號1樓","7000000"," "," ","0760606","臺北市士林區富洲里延平北路８段２巷６１弄１０號１樓","464211,,,","26-MAR-26","","","","CITYBUS,電力屋,","2024-11-27"
"22464550","佳城實業股份有限公司","臺北市信義區基隆路1段143號3樓之3","28280000","28280000"," ","0760610","臺北市信義區興雅里基隆路１段１４３號３樓之３","432000,410016,,","26-MAR-26","","","","金陵,欣興,達業,佳欣,","2024-11-27"
"22468373","聿豐實業股份有限公司","臺北市內湖區新湖二路257號5樓之3","146000000","115080000"," ","0760620","臺北市內湖區湖元里新湖二路２５７號５樓之３","454214,454314,454400,454921","26-MAR-26","","","","朝貢豬,ARMAS,RIVA GREEN,山林水草,朝貢雞,","2024-11-27"
"22469788","香菇王股份有限公司","臺北市松山區南京東路3段346之12號9樓","5000000","5000000"," ","0760624","臺北市松山區中正里南京東路３段３４６－１２號９樓","454999,472913,454611,454918","26-MAR-26","","","","素,東湖老陳,KINGMORI,DONGHU,森之王,森舞菇,可魯寵物靈芝,","2024-11-27"
"22510251","得意化學工廠股份有限公司","臺北市信義區基隆路1段333號12樓","10000000","10000000"," ","0760604","臺北市信義區基隆路１段３３３號１２樓","457299,193299,,","26-MAR-26","","","","FACETONE,KISSTAG,妍護露,優匯,RANKING STAR,NAIL CRUSH,LANG'S,得意,SNAP ME,WINMAX,W,穩得勝,CARAFURU,FMAX,I. Q.,PHYTOGREEN,YUBICO,EYEDEAL,ASTRO,完美研所,優滙,EIRRIE,BETA MATE MATE,PMI,孕腹美,NAILTONE,蘭克斯,NAILTURE,COLOUR FANCIER,MISS CITY,POP POP,ALFA MATE MATE,","2024-11-27"
"22592675","獅山開發實業股份有限公司","臺北市大安區仁愛路4段25號9樓","123000000","123000000"," ","0760902","臺北市大安區仁愛里仁愛路４段２５號９樓","011799,932100,,","26-MAR-26","","","","",""
"22608830","宜果國際股份有限公司","臺北市中山區南京東路3段68號5樓","60000000","60000000"," ","0760708","臺北市中山區力行里南京東路３段６８號５樓","451099,453999,454999,464915","26-MAR-26","","","","慎力,沛體素,佳倍寵,速益敏,寵倍優,QC,益敏能,尖兵,VIT-GUTE,維特補,VIT GUTE,WHOLE-COME,葡益敏,萊固,威比氏,AIM,DM CARE,赫力勇,鉻利穩,GMT,佳慎,GLORY NUTRIA,維奇,記易多分,關常健,JANE S CONGEE,HERBAIR,維奇草本,視清,啟益,MASTER,C,佳倍優,智多芯,倍益速抗,BORGANIC,媚力,歐林,舒必克,DR ACE,喜護,醇益欣,R,倍益力抗,益慎補,S,液補鈣,瑪斯特,GOOD TREE,固力勇,水果牧場,倍益,穩宜,ACE,潤,HOLLINGER,LYRCOF,全穀健康館,ECAN,CLEANPLUS,維維樂基力,VITOP,維奇寶護,VETAMIN,益長冠,維維樂,佳百益,甘草青,哈克,宜果,胺快福,恆氣,丹德,佳倍穩,HEFOR,PROPOLICORICE,褐速康,潔潤,普喉利適,寶視利,利骨加,全家鈣,喜德堡,菓然營養,VETA VETA,EX,利爾喉,復體康,濃甘,善康,樂特,EVAM,喉犀利,植系營養,軟糖,IMMUPLUS,水果斑斑,維奇鉻活力,益長照,SPEAKER,G POWER,SENNAPLUS,鈣熊,VITASOFT,力補素,GKC,巧補,EUROHERBS,GK,倍益力,嗓立明,博能,福體康,固齒敏,G-POWER,珍的粥,啟護,愛肯,AUSTRIA PUR,JANES CONGEE,小木偶,草本風,力捷登,","2024-11-27"
"22609578","雙鶴企業股份有限公司","臺北市中山區南京東路3段68號16樓","76000000","76000000"," ","0760710","臺北市中山區南京東路３段６８號１６樓","454999,472933,487114,","26-MAR-26","","","","輔健,COFFEE, GANODERMA,DIVINE GANODERMA,雙鶴晶潤,靈芝,DCBT,SHUANG HOR K GANODERMA,SHUANG HOR U GANODERMA,雙鶴總裁咖啡,ESD,雙鶴靶向靈芝,雙鶴終極靈芝,CEO COFFEE,御雙鶴,SHUANG HOR I GANODERMA,如春,雙鶴,CEO,SHUANG HOR B GANODERMA,CEO CEO COFFEE,SHUANG HOR C GANODERMA,雙鶴健康商城,勝極,靈芝咖啡館,雙鶴急潤,雙鶴鉑金靈芝,鶴,雙鶴極品靈芝咖啡,FPA,DOUBLE CRANE,LINGZHI,SHUANG HOR,雙鶴珍品,","2024-11-27"
"22610982","蒔春林園有限公司","臺北市北投區天母西路101巷17號3樓","12000000"," "," ","0760714","臺北市北投區永欣里天母西路１０１巷１７號３樓","433212,813000,434011,434013","26-MAR-26","","","","",""
"22612715","昇平企業有限公司","臺北市大同區長安西路82號8樓","5000000"," "," ","0760717","臺北市大同區建明里長安西路８２號８樓","013099,013012,183099,","26-MAR-26","","","","酶多美,MDM,","2024-11-27"
"22612969","順益企業有限公司","臺北市北投區中和街493巷7弄18號1樓","5000000"," "," ","0760718","臺北市北投區中和街４９３巷７弄１８號１樓","461214,382111,451099,","26-MAR-26","","","","",""
"22626746","宏澤實業股份有限公司","臺北市中正區仁愛路2段1號5樓","11000000","11000000"," ","0760817","臺北市中正區文北里仁愛路２段１號５樓","432000,272112,339999,581311","26-MAR-26","","","","",""
"22637954","世貿航空貨運承攬股份有限公司","臺北市松山區光復北路11巷46號5樓","10000000","10000000"," ","0760911","臺北市松山區光復北路１１巷４６號５樓","523300,521000,454811,454611","26-MAR-26","","","","",""
"22640297","綠園實業有限公司","臺北市北投區大業路516巷12號","10000000"," "," ","0760917","臺北市北投區大同里大業路５１６巷１２號","458111,903015,432000,711112","26-MAR-26","","","","",""
"22641471","聖億纖維股份有限公司","臺北市大同區迪化街1段21號3樓","6000000","6000000"," ","0760921","臺北市大同區迪化街１段２１號３樓３００４室","455999,454999,473999,472999","26-MAR-26","","","","布思綠,","2024-11-27"
"22644202","中興花卉園藝有限公司","臺北市中山區新生北路1段89號1樓","5000000"," "," ","0760727","臺北市中山區新生北路１段８９號１樓","011799,812100,,","26-MAR-26","","","","",""
"22646671","大松科技股份有限公司","臺北市中正區延平南路2號5樓","300000000","10000000"," ","0761003","臺北市中正區光復里延平南路２號５樓","451099,620299,474111,","26-MAR-26","","","","",""
"22647566","山采室內裝修有限公司","臺北市松山區八德路3段127號2樓","20000000"," "," ","0761006","臺北市松山區復勢里八德路３段１２７號２樓","740100,434011,434015,","26-MAR-26","","","","",""
"22660716","肯盛股份有限公司","臺北市大安區仁愛路4段25之2號10樓","369000000","50000000"," ","0760930","臺北市大安區仁愛里仁愛路４段２５─２號１０樓","931215,476299,760999,","26-MAR-26","","","","",""
"22662257","統康生活事業股份有限公司","臺北市士林區華齡街175號2樓","850000000","100000000"," ","0760812","臺北市士林區福中里華齡街１７５號２樓","471916,475113,474999,","26-MAR-26","","","","",""
"22680852","逍遙遊小客車租賃有限公司","臺北市中山區南京東路2段150號10樓","13000000"," "," ","0761109","臺北市中山區朱園里南京東路２段１５０號１０樓","772100,,,","26-MAR-26","","","","",""
"22729519","農豪生物科技股份有限公司","臺北市內湖區南京東路6段346號11樓之2","10000000","10000000"," ","0761211","臺北市內湖區石潭里南京東路６段３４６號１１樓之２","487114,,,","26-MAR-26","","","","SUUDAYS,真心園,真心農場,素日子,NATURE FIRST,","2024-11-27"
"22733422","佑一企業有限公司","臺北市中山區渭水路32號","5000000"," "," ","0761219","臺北市中山區朱園里渭水路３２號","458299,,,","26-MAR-26","","","","",""
"22742442","大自然環境綠邑股份有限公司","臺北市大安區濟南路3段39之2號2樓","400000000","400000000"," ","0770116","臺北市大安區民輝里濟南路３段３９─２號２樓","433115,670012,670011,","26-MAR-26","","","","",""
"22745433","保盈有限公司","臺北市大安區羅斯福路3段273號5樓之1","5000000"," "," ","0770123","臺北市大安區大學里羅斯福路３段２７３號５樓之１","462099,451099,,","26-MAR-26","","","","",""
"22749254","芳村園藝有限公司","臺北市北投區登山路143之3號","1000000"," "," ","0770202","臺北市北投區泉源里登山路１４３─３號","464315,,,","26-MAR-26","","","","",""
"22757628","明雯企業有限公司","臺北市中正區鎮江街3之1號3樓","5000000"," "," ","0770229","臺北市中正區鎮江街３－１號３樓","463999,482999,,","26-MAR-26","","","","",""
"22765486","新利興業股份有限公司","臺北市松山區南京東路3段303巷3弄8號2樓","50000000","50000000"," ","0761207","臺北市松山區中正里南京東路３段３０３巷３弄８號２樓","669199,451099,472925,453999","26-MAR-26","","","","",""
"22803881","惠燁營造開發股份有限公司","臺北市中山區民權東路3段10號4樓之1","200000000","25000000"," ","0770405","臺北市中山區江寧里民權東路３段１０號４樓之１","439099,434011,670012,433900","26-MAR-26","","","","",""
"22805776","麗錡企業有限公司","臺北市文山區興順街181號1樓","20000000"," "," ","0770407","臺北市文山區興豐里興順街１８１號","429013,429099,,","26-MAR-26","","","","LICHI,麗錡,","2024-11-27"
"22819589","台北畜產運銷股份有限公司","臺北市萬華區環河南路2段338號4樓","50000000","50000000"," ","0770317","臺北市萬華區華江里環河南路２段３３８號４樓","013014,454921,,","26-MAR-26","","","","",""
"22819835","有誠股份有限公司","臺北市士林區至善路2段55號","225000000","225000000"," ","0770324","臺北市士林區翠山里至善路２段５５號","681112,551011,474212,011799","26-MAR-26","","","","RUSENSE,隨圓,YUSENSE,有誠,YUSENSE HOTEL,有誠商旅,","2024-11-27"
"22820333","寰樺企業股份有限公司","臺北市中山區松江路275號7樓","50980000","50980000"," ","0770426","臺北市中山區松江里松江路２７５號７樓","465311,,,","26-MAR-26","","","","KOPEX MARK OF QUALITY,","2024-11-27"
"22821157","光進建設股份有限公司","臺北市中山區松江路82號3樓","1000000","1000000"," ","0770421","臺北市中山區松江路８２號３樓","670012,,,","26-MAR-26","","","","",""
"22821240","北海育樂股份有限公司","臺北市中正區忠孝西路1段50號9樓","1000000000","90000010"," ","0770406","臺北市中正區黎明里忠孝西路１段５０號９樓","473999,931215,,","26-MAR-26","","","","PEARL HEIGHT,NBGC NORTH BAY GOLF & COUNTRY CLUB,北海,NORTH BAY GOLF COUNTRY CLUB,","2024-11-27"
"22855374","德丸興業股份有限公司","臺北市松山區八德路3段2號7樓之1","30000000","30000000"," ","0770316","臺北市松山區八德路３段２號７樓之１","681112,452000,,","26-MAR-26","","","","",""
"22872079","宜記國際股份有限公司","臺北市內湖區內湖路1段360巷15號2樓之1","80000000","80000000"," ","0770422","臺北市內湖區港墘里內湖路１段３６０巷１５號２樓之１","462013,462099,469199,453999","26-MAR-26","","","","",""
"22897959","大路貿易有限公司","臺北市文山區指南路2段155號1樓","5000000"," "," ","0770610","臺北市文山區政大里指南路２段１５５號","812911,381111,452000,464211","26-MAR-26","","","","",""
"22926639","東海岸休閒開發股份有限公司","臺北市大安區敦化南路2段97號16樓","86000000","81700000"," ","0770520","臺北市大安區義安里３８鄰敦化南路２段９７號１６樓","932100,561115,551012,013012","26-MAR-26","","","","",""
"22956197","漢東建設股份有限公司","臺北市大安區復興南路1段352號10樓之3","60000000","60000000"," ","0770623","臺北市大安區和安里復興南路１段３５２號１０樓之３","670012,,,","26-MAR-26","","","","",""
